,harvestTime,BikeID,by_hour,battery,EBikeState,EBikeStateID,battery_status,battery_status_id
371,2021-04-30 00:25:02,53,0,47,Normal,2,GOOD,1
372,2021-04-30 00:25:02,55,0,53,Normal,2,GOOD,1
373,2021-04-30 00:25:02,56,0,66,Normal,2,PERFECT,0
374,2021-04-30 00:25:02,59,0,40,Normal,2,GOOD,1
375,2021-04-30 00:25:02,60,0,30,Normal,2,GOOD,1
376,2021-04-30 00:25:02,61,0,33,Normal,2,GOOD,1
377,2021-04-30 00:25:02,63,0,37,Normal,2,GOOD,1
378,2021-04-30 00:25:02,66,0,63,Normal,2,PERFECT,0
379,2021-04-30 00:25:02,69,0,48,Normal,2,GOOD,1
380,2021-04-30 00:25:02,71,0,36,Normal,2,GOOD,1
381,2021-04-30 00:25:02,73,0,57,Normal,2,GOOD,1
382,2021-04-30 00:25:02,74,0,75,Normal,2,PERFECT,0
383,2021-04-30 00:25:02,75,0,67,Normal,2,PERFECT,0
384,2021-04-30 00:25:02,76,0,77,Normal,2,PERFECT,0
385,2021-04-30 00:25:02,80,0,74,Normal,2,PERFECT,0
386,2021-04-30 00:25:02,82,0,78,Normal,2,PERFECT,0
387,2021-04-30 00:25:02,83,0,48,Normal,2,GOOD,1
388,2021-04-30 00:25:02,85,0,67,Normal,2,PERFECT,0
389,2021-04-30 00:25:02,86,0,86,Normal,2,PERFECT,0
390,2021-04-30 00:25:02,87,0,43,Normal,2,GOOD,1
391,2021-04-30 00:25:02,90,0,45,Normal,2,GOOD,1
392,2021-04-30 00:25:02,92,0,80,Normal,2,PERFECT,0
393,2021-04-30 00:25:02,93,0,93,Normal,2,PERFECT,0
394,2021-04-30 00:25:02,94,0,66,Normal,2,PERFECT,0
395,2021-04-30 00:25:02,95,0,45,Normal,2,GOOD,1
396,2021-04-30 00:25:02,96,0,70,Normal,2,PERFECT,0
397,2021-04-30 00:25:02,99,0,47,Normal,2,GOOD,1
398,2021-04-30 00:25:02,102,0,87,Normal,2,PERFECT,0
399,2021-04-30 00:25:02,103,0,65,Normal,2,PERFECT,0
400,2021-04-30 00:25:02,104,0,81,Normal,2,PERFECT,0
401,2021-04-30 00:25:02,106,0,80,Normal,2,PERFECT,0
402,2021-04-30 00:25:02,111,0,68,Normal,2,PERFECT,0
403,2021-04-30 00:25:02,114,0,80,Normal,2,PERFECT,0
404,2021-04-30 00:25:02,116,0,44,Normal,2,GOOD,1
405,2021-04-30 00:25:02,117,0,41,Normal,2,GOOD,1
406,2021-04-30 00:25:02,120,0,47,Normal,2,GOOD,1
407,2021-04-30 00:25:02,124,0,77,Laying on the ground,5,PERFECT,0
408,2021-04-30 00:30:02,5,0,70,Normal,2,PERFECT,0
409,2021-04-30 00:30:02,6,0,62,Normal,2,PERFECT,0
410,2021-04-30 00:30:02,7,0,66,Normal,2,PERFECT,0
411,2021-04-30 00:30:02,8,0,68,Normal,2,PERFECT,0
412,2021-04-30 00:30:02,9,0,75,Normal,2,PERFECT,0
413,2021-04-30 00:30:02,10,0,72,Normal,2,PERFECT,0
414,2021-04-30 00:30:02,12,0,65,Normal,2,PERFECT,0
415,2021-04-30 00:30:02,13,0,77,Normal,2,PERFECT,0
416,2021-04-30 00:30:02,14,0,46,Normal,2,GOOD,1
417,2021-04-30 00:30:02,16,0,0,Normal,2,DEAD,3
418,2021-04-30 00:30:02,17,0,48,Normal,2,GOOD,1
419,2021-04-30 00:30:02,18,0,47,Normal,2,GOOD,1
420,2021-04-30 00:30:02,19,0,80,Normal,2,PERFECT,0
421,2021-04-30 00:30:02,20,0,76,Normal,2,PERFECT,0
422,2021-04-30 00:30:02,21,0,77,Normal,2,PERFECT,0
423,2021-04-30 00:30:02,22,0,67,Normal,2,PERFECT,0
424,2021-04-30 00:30:02,25,0,0,Normal,2,DEAD,3
425,2021-04-30 00:30:02,26,0,88,Normal,2,PERFECT,0
426,2021-04-30 00:30:02,27,0,53,Normal,2,GOOD,1
427,2021-04-30 00:30:02,30,0,67,Normal,2,PERFECT,0
428,2021-04-30 00:30:02,31,0,42,Normal,2,GOOD,1
429,2021-04-30 00:30:02,33,0,60,Normal,2,GOOD,1
430,2021-04-30 00:30:02,35,0,47,Normal,2,GOOD,1
431,2021-04-30 00:30:02,41,0,82,Normal,2,PERFECT,0
432,2021-04-30 00:30:02,42,0,77,Normal,2,PERFECT,0
433,2021-04-30 00:30:02,43,0,81,Normal,2,PERFECT,0
434,2021-04-30 00:30:02,44,0,0,Normal,2,DEAD,3
435,2021-04-30 00:30:02,45,0,80,Normal,2,PERFECT,0
436,2021-04-30 00:30:02,48,0,80,Normal,2,PERFECT,0
437,2021-04-30 00:30:02,50,0,41,Normal,2,GOOD,1
438,2021-04-30 00:30:02,52,0,64,Normal,2,PERFECT,0
439,2021-04-30 00:30:02,53,0,47,Normal,2,GOOD,1
440,2021-04-30 00:30:02,55,0,53,Normal,2,GOOD,1
441,2021-04-30 00:30:02,56,0,66,Normal,2,PERFECT,0
442,2021-04-30 00:30:02,59,0,40,Normal,2,GOOD,1
443,2021-04-30 00:30:02,60,0,30,Normal,2,GOOD,1
444,2021-04-30 00:30:02,61,0,33,Normal,2,GOOD,1
445,2021-04-30 00:30:02,63,0,37,Normal,2,GOOD,1
446,2021-04-30 00:30:02,66,0,63,Normal,2,PERFECT,0
447,2021-04-30 00:30:02,69,0,48,Normal,2,GOOD,1
448,2021-04-30 00:30:02,71,0,36,Normal,2,GOOD,1
449,2021-04-30 00:30:02,73,0,57,Normal,2,GOOD,1
450,2021-04-30 00:30:02,74,0,75,Normal,2,PERFECT,0
451,2021-04-30 00:30:02,75,0,67,Normal,2,PERFECT,0
452,2021-04-30 00:30:02,76,0,77,Normal,2,PERFECT,0
453,2021-04-30 00:30:02,80,0,74,Normal,2,PERFECT,0
454,2021-04-30 00:30:02,82,0,78,Normal,2,PERFECT,0
455,2021-04-30 00:30:02,83,0,48,Normal,2,GOOD,1
456,2021-04-30 00:30:02,85,0,67,Normal,2,PERFECT,0
457,2021-04-30 00:30:02,86,0,86,Normal,2,PERFECT,0
458,2021-04-30 00:30:02,87,0,43,Normal,2,GOOD,1
459,2021-04-30 00:30:02,90,0,45,Normal,2,GOOD,1
460,2021-04-30 00:30:02,92,0,80,Normal,2,PERFECT,0
461,2021-04-30 00:30:02,93,0,93,Normal,2,PERFECT,0
462,2021-04-30 00:30:02,94,0,66,Normal,2,PERFECT,0
463,2021-04-30 00:30:02,95,0,45,Normal,2,GOOD,1
464,2021-04-30 00:30:02,96,0,70,Normal,2,PERFECT,0
465,2021-04-30 00:30:02,99,0,47,Normal,2,GOOD,1
466,2021-04-30 00:30:02,102,0,87,Normal,2,PERFECT,0
467,2021-04-30 00:30:02,103,0,65,Normal,2,PERFECT,0
468,2021-04-30 00:30:02,104,0,81,Normal,2,PERFECT,0
469,2021-04-30 00:30:02,106,0,80,Normal,2,PERFECT,0
470,2021-04-30 00:30:02,111,0,68,Normal,2,PERFECT,0
471,2021-04-30 00:30:02,114,0,80,Normal,2,PERFECT,0
472,2021-04-30 00:30:02,116,0,44,Normal,2,GOOD,1
473,2021-04-30 00:30:02,117,0,41,Normal,2,GOOD,1
474,2021-04-30 00:30:02,120,0,47,Normal,2,GOOD,1
475,2021-04-30 00:30:02,124,0,77,Laying on the ground,5,PERFECT,0
476,2021-04-30 00:35:02,5,0,70,Normal,2,PERFECT,0
477,2021-04-30 00:35:02,6,0,62,Normal,2,PERFECT,0
478,2021-04-30 00:35:02,7,0,66,Normal,2,PERFECT,0
479,2021-04-30 00:35:02,8,0,68,Normal,2,PERFECT,0
480,2021-04-30 00:35:02,9,0,75,Normal,2,PERFECT,0
481,2021-04-30 00:35:02,10,0,72,Normal,2,PERFECT,0
482,2021-04-30 00:35:02,12,0,65,Normal,2,PERFECT,0
483,2021-04-30 00:35:02,13,0,77,Normal,2,PERFECT,0
484,2021-04-30 00:35:02,14,0,46,Normal,2,GOOD,1
485,2021-04-30 00:35:02,16,0,0,Normal,2,DEAD,3
486,2021-04-30 00:35:02,17,0,48,Normal,2,GOOD,1
487,2021-04-30 00:35:02,18,0,47,Normal,2,GOOD,1
488,2021-04-30 00:35:02,19,0,80,Normal,2,PERFECT,0
489,2021-04-30 00:35:02,20,0,76,Normal,2,PERFECT,0
490,2021-04-30 00:35:02,21,0,77,Normal,2,PERFECT,0
491,2021-04-30 00:35:02,22,0,67,Normal,2,PERFECT,0
492,2021-04-30 00:35:02,25,0,0,Normal,2,DEAD,3
493,2021-04-30 00:35:02,26,0,88,Normal,2,PERFECT,0
494,2021-04-30 00:35:02,27,0,53,Normal,2,GOOD,1
495,2021-04-30 00:35:02,30,0,67,Normal,2,PERFECT,0
496,2021-04-30 00:35:02,31,0,42,Normal,2,GOOD,1
497,2021-04-30 00:35:02,33,0,60,Normal,2,GOOD,1
498,2021-04-30 00:35:02,35,0,47,Normal,2,GOOD,1
499,2021-04-30 00:35:02,41,0,82,Normal,2,PERFECT,0
500,2021-04-30 00:35:02,42,0,77,Normal,2,PERFECT,0
501,2021-04-30 00:35:02,43,0,81,Normal,2,PERFECT,0
502,2021-04-30 00:35:02,44,0,0,Normal,2,DEAD,3
503,2021-04-30 00:35:02,45,0,80,Normal,2,PERFECT,0
504,2021-04-30 00:35:02,48,0,80,Normal,2,PERFECT,0
505,2021-04-30 00:35:02,50,0,41,Normal,2,GOOD,1
506,2021-04-30 00:35:02,52,0,64,Normal,2,PERFECT,0
507,2021-04-30 00:35:02,53,0,47,Normal,2,GOOD,1
508,2021-04-30 00:35:02,55,0,53,Normal,2,GOOD,1
509,2021-04-30 00:35:02,56,0,66,Normal,2,PERFECT,0
510,2021-04-30 00:35:02,59,0,40,Normal,2,GOOD,1
511,2021-04-30 00:35:02,60,0,30,Normal,2,GOOD,1
512,2021-04-30 00:35:02,61,0,33,Normal,2,GOOD,1
513,2021-04-30 00:35:02,63,0,37,Normal,2,GOOD,1
514,2021-04-30 00:35:02,66,0,63,Normal,2,PERFECT,0
515,2021-04-30 00:35:02,69,0,48,Normal,2,GOOD,1
516,2021-04-30 00:35:02,71,0,36,Normal,2,GOOD,1
517,2021-04-30 00:35:02,73,0,57,Normal,2,GOOD,1
518,2021-04-30 00:35:02,74,0,75,Normal,2,PERFECT,0
519,2021-04-30 00:35:02,75,0,67,Normal,2,PERFECT,0
520,2021-04-30 00:35:02,76,0,77,Normal,2,PERFECT,0
521,2021-04-30 00:35:02,80,0,74,Normal,2,PERFECT,0
522,2021-04-30 00:35:02,82,0,78,Normal,2,PERFECT,0
523,2021-04-30 00:35:02,83,0,48,Normal,2,GOOD,1
524,2021-04-30 00:35:02,85,0,67,Normal,2,PERFECT,0
525,2021-04-30 00:35:02,86,0,86,Normal,2,PERFECT,0
526,2021-04-30 00:35:02,87,0,43,Normal,2,GOOD,1
527,2021-04-30 00:35:02,90,0,45,Normal,2,GOOD,1
528,2021-04-30 00:35:02,92,0,80,Normal,2,PERFECT,0
529,2021-04-30 00:35:02,93,0,93,Normal,2,PERFECT,0
530,2021-04-30 00:35:02,94,0,66,Normal,2,PERFECT,0
531,2021-04-30 00:35:02,95,0,45,Normal,2,GOOD,1
532,2021-04-30 00:35:02,96,0,70,Normal,2,PERFECT,0
533,2021-04-30 00:35:02,99,0,47,Normal,2,GOOD,1
534,2021-04-30 00:35:02,102,0,87,Normal,2,PERFECT,0
535,2021-04-30 00:35:02,103,0,65,Normal,2,PERFECT,0
536,2021-04-30 00:35:02,104,0,81,Normal,2,PERFECT,0
537,2021-04-30 00:35:02,106,0,80,Normal,2,PERFECT,0
538,2021-04-30 00:35:02,111,0,68,Normal,2,PERFECT,0
539,2021-04-30 00:35:02,114,0,80,Normal,2,PERFECT,0
540,2021-04-30 00:35:02,116,0,44,Normal,2,GOOD,1
541,2021-04-30 00:35:02,117,0,41,Normal,2,GOOD,1
542,2021-04-30 00:35:02,120,0,47,Normal,2,GOOD,1
543,2021-04-30 00:35:02,124,0,77,Laying on the ground,5,PERFECT,0
544,2021-04-30 00:40:02,5,0,70,Normal,2,PERFECT,0
545,2021-04-30 00:40:02,6,0,62,Normal,2,PERFECT,0
546,2021-04-30 00:40:02,7,0,66,Normal,2,PERFECT,0
547,2021-04-30 00:40:02,8,0,68,Normal,2,PERFECT,0
548,2021-04-30 00:40:02,9,0,75,Normal,2,PERFECT,0
549,2021-04-30 00:40:02,10,0,72,Normal,2,PERFECT,0
550,2021-04-30 00:40:02,12,0,65,Normal,2,PERFECT,0
551,2021-04-30 00:40:02,13,0,77,Normal,2,PERFECT,0
552,2021-04-30 00:40:02,14,0,46,Normal,2,GOOD,1
553,2021-04-30 00:40:02,16,0,0,Normal,2,DEAD,3
554,2021-04-30 00:40:02,17,0,48,Normal,2,GOOD,1
555,2021-04-30 00:40:02,18,0,47,Normal,2,GOOD,1
556,2021-04-30 00:40:02,19,0,80,Normal,2,PERFECT,0
557,2021-04-30 00:40:02,20,0,76,Normal,2,PERFECT,0
558,2021-04-30 00:40:02,21,0,77,Normal,2,PERFECT,0
559,2021-04-30 00:40:02,22,0,67,Normal,2,PERFECT,0
560,2021-04-30 00:40:02,25,0,0,Normal,2,DEAD,3
561,2021-04-30 00:40:02,26,0,88,Normal,2,PERFECT,0
562,2021-04-30 00:40:02,27,0,53,Normal,2,GOOD,1
563,2021-04-30 00:40:02,30,0,67,Normal,2,PERFECT,0
564,2021-04-30 00:40:02,31,0,42,Normal,2,GOOD,1
565,2021-04-30 00:40:02,33,0,60,Normal,2,GOOD,1
566,2021-04-30 00:40:02,35,0,47,Normal,2,GOOD,1
567,2021-04-30 00:40:02,41,0,82,Normal,2,PERFECT,0
568,2021-04-30 00:40:02,42,0,77,Normal,2,PERFECT,0
569,2021-04-30 00:40:02,43,0,81,Normal,2,PERFECT,0
570,2021-04-30 00:40:02,44,0,0,Normal,2,DEAD,3
571,2021-04-30 00:40:02,45,0,80,Normal,2,PERFECT,0
572,2021-04-30 00:40:02,48,0,80,Normal,2,PERFECT,0
573,2021-04-30 00:40:02,50,0,41,Normal,2,GOOD,1
574,2021-04-30 00:40:02,52,0,64,Normal,2,PERFECT,0
575,2021-04-30 00:40:02,53,0,47,Normal,2,GOOD,1
576,2021-04-30 00:40:02,55,0,53,Normal,2,GOOD,1
577,2021-04-30 00:40:02,56,0,66,Normal,2,PERFECT,0
578,2021-04-30 00:40:02,59,0,40,Normal,2,GOOD,1
579,2021-04-30 00:40:02,60,0,30,Normal,2,GOOD,1
580,2021-04-30 00:40:02,61,0,33,Normal,2,GOOD,1
581,2021-04-30 00:40:02,63,0,37,Normal,2,GOOD,1
582,2021-04-30 00:40:02,66,0,63,Normal,2,PERFECT,0
583,2021-04-30 00:40:02,69,0,48,Normal,2,GOOD,1
584,2021-04-30 00:40:02,71,0,36,Normal,2,GOOD,1
585,2021-04-30 00:40:02,73,0,57,Normal,2,GOOD,1
586,2021-04-30 00:40:02,74,0,75,Normal,2,PERFECT,0
587,2021-04-30 00:40:02,75,0,67,Normal,2,PERFECT,0
588,2021-04-30 00:40:02,76,0,77,Normal,2,PERFECT,0
589,2021-04-30 00:40:02,80,0,74,Normal,2,PERFECT,0
590,2021-04-30 00:40:02,82,0,78,Normal,2,PERFECT,0
591,2021-04-30 00:40:02,83,0,48,Normal,2,GOOD,1
592,2021-04-30 00:40:02,85,0,67,Normal,2,PERFECT,0
593,2021-04-30 00:40:02,86,0,86,Normal,2,PERFECT,0
594,2021-04-30 00:40:02,87,0,43,Normal,2,GOOD,1
595,2021-04-30 00:40:02,90,0,45,Normal,2,GOOD,1
596,2021-04-30 00:40:02,92,0,80,Normal,2,PERFECT,0
597,2021-04-30 00:40:02,93,0,93,Normal,2,PERFECT,0
598,2021-04-30 00:40:02,94,0,66,Normal,2,PERFECT,0
599,2021-04-30 00:40:02,95,0,45,Normal,2,GOOD,1
600,2021-04-30 00:40:02,96,0,70,Normal,2,PERFECT,0
601,2021-04-30 00:40:02,99,0,47,Normal,2,GOOD,1
602,2021-04-30 00:40:02,102,0,87,Normal,2,PERFECT,0
603,2021-04-30 00:40:02,103,0,65,Normal,2,PERFECT,0
604,2021-04-30 00:40:02,104,0,81,Normal,2,PERFECT,0
605,2021-04-30 00:40:02,106,0,80,Normal,2,PERFECT,0
606,2021-04-30 00:40:02,111,0,68,Normal,2,PERFECT,0
607,2021-04-30 00:40:02,114,0,80,Normal,2,PERFECT,0
608,2021-04-30 00:40:02,116,0,44,Normal,2,GOOD,1
609,2021-04-30 00:40:02,117,0,41,Normal,2,GOOD,1
610,2021-04-30 00:40:02,120,0,47,Normal,2,GOOD,1
611,2021-04-30 00:40:02,124,0,77,Laying on the ground,5,PERFECT,0
612,2021-04-30 00:45:02,5,0,70,Normal,2,PERFECT,0
613,2021-04-30 00:45:02,6,0,62,Normal,2,PERFECT,0
614,2021-04-30 00:45:02,7,0,66,Normal,2,PERFECT,0
615,2021-04-30 00:45:02,8,0,68,Normal,2,PERFECT,0
616,2021-04-30 00:45:02,9,0,75,Normal,2,PERFECT,0
617,2021-04-30 00:45:02,10,0,72,Normal,2,PERFECT,0
618,2021-04-30 00:45:02,12,0,65,Normal,2,PERFECT,0
619,2021-04-30 00:45:02,13,0,77,Normal,2,PERFECT,0
620,2021-04-30 00:45:02,14,0,46,Normal,2,GOOD,1
621,2021-04-30 00:45:02,16,0,0,Normal,2,DEAD,3
622,2021-04-30 00:45:02,17,0,48,Normal,2,GOOD,1
623,2021-04-30 00:45:02,18,0,47,Normal,2,GOOD,1
624,2021-04-30 00:45:02,19,0,80,Normal,2,PERFECT,0
625,2021-04-30 00:45:02,20,0,76,Normal,2,PERFECT,0
626,2021-04-30 00:45:02,21,0,77,Normal,2,PERFECT,0
627,2021-04-30 00:45:02,22,0,67,Normal,2,PERFECT,0
628,2021-04-30 00:45:02,25,0,0,Normal,2,DEAD,3
629,2021-04-30 00:45:02,26,0,88,Normal,2,PERFECT,0
630,2021-04-30 00:45:02,27,0,53,Normal,2,GOOD,1
631,2021-04-30 00:45:02,30,0,67,Normal,2,PERFECT,0
632,2021-04-30 00:45:02,31,0,42,Normal,2,GOOD,1
633,2021-04-30 00:45:02,33,0,60,Normal,2,GOOD,1
634,2021-04-30 00:45:02,35,0,47,Normal,2,GOOD,1
635,2021-04-30 00:45:02,41,0,82,Normal,2,PERFECT,0
636,2021-04-30 00:45:02,42,0,77,Normal,2,PERFECT,0
637,2021-04-30 00:45:02,43,0,81,Normal,2,PERFECT,0
638,2021-04-30 00:45:02,44,0,0,Normal,2,DEAD,3
639,2021-04-30 00:45:02,45,0,80,Normal,2,PERFECT,0
640,2021-04-30 00:45:02,48,0,80,Normal,2,PERFECT,0
641,2021-04-30 00:45:02,50,0,41,Normal,2,GOOD,1
642,2021-04-30 00:45:02,52,0,64,Normal,2,PERFECT,0
643,2021-04-30 00:45:02,53,0,47,Normal,2,GOOD,1
644,2021-04-30 00:45:02,55,0,53,Normal,2,GOOD,1
645,2021-04-30 00:45:02,56,0,66,Normal,2,PERFECT,0
646,2021-04-30 00:45:02,59,0,40,Normal,2,GOOD,1
647,2021-04-30 00:45:02,60,0,30,Normal,2,GOOD,1
648,2021-04-30 00:45:02,61,0,33,Normal,2,GOOD,1
649,2021-04-30 00:45:02,63,0,37,Normal,2,GOOD,1
650,2021-04-30 00:45:02,66,0,63,Normal,2,PERFECT,0
651,2021-04-30 00:45:02,69,0,48,Normal,2,GOOD,1
652,2021-04-30 00:45:02,71,0,36,Normal,2,GOOD,1
653,2021-04-30 00:45:02,73,0,57,Normal,2,GOOD,1
654,2021-04-30 00:45:02,74,0,75,Normal,2,PERFECT,0
655,2021-04-30 00:45:02,75,0,67,Normal,2,PERFECT,0
656,2021-04-30 00:45:02,76,0,77,Normal,2,PERFECT,0
657,2021-04-30 00:45:02,80,0,74,Normal,2,PERFECT,0
658,2021-04-30 00:45:02,82,0,78,Normal,2,PERFECT,0
659,2021-04-30 00:45:02,83,0,48,Normal,2,GOOD,1
660,2021-04-30 00:45:02,85,0,67,Normal,2,PERFECT,0
661,2021-04-30 00:45:02,86,0,86,Normal,2,PERFECT,0
662,2021-04-30 00:45:02,87,0,43,Normal,2,GOOD,1
663,2021-04-30 00:45:02,90,0,45,Normal,2,GOOD,1
664,2021-04-30 00:45:02,92,0,80,Normal,2,PERFECT,0
665,2021-04-30 00:45:02,93,0,93,Normal,2,PERFECT,0
666,2021-04-30 00:45:02,94,0,66,Normal,2,PERFECT,0
667,2021-04-30 00:45:02,95,0,45,Normal,2,GOOD,1
668,2021-04-30 00:45:02,96,0,70,Normal,2,PERFECT,0
669,2021-04-30 00:45:02,99,0,47,Normal,2,GOOD,1
670,2021-04-30 00:45:02,102,0,87,Normal,2,PERFECT,0
671,2021-04-30 00:45:02,103,0,65,Normal,2,PERFECT,0
672,2021-04-30 00:45:02,104,0,81,Normal,2,PERFECT,0
673,2021-04-30 00:45:02,106,0,80,Normal,2,PERFECT,0
674,2021-04-30 00:45:02,111,0,68,Normal,2,PERFECT,0
675,2021-04-30 00:45:02,114,0,80,Normal,2,PERFECT,0
676,2021-04-30 00:45:02,116,0,44,Normal,2,GOOD,1
677,2021-04-30 00:45:02,117,0,41,Normal,2,GOOD,1
678,2021-04-30 00:45:02,120,0,47,Normal,2,GOOD,1
679,2021-04-30 00:45:02,124,0,77,Laying on the ground,5,PERFECT,0
680,2021-04-30 00:50:02,5,0,70,Normal,2,PERFECT,0
681,2021-04-30 00:50:02,6,0,62,Normal,2,PERFECT,0
682,2021-04-30 00:50:02,7,0,66,Normal,2,PERFECT,0
683,2021-04-30 00:50:02,8,0,68,Normal,2,PERFECT,0
684,2021-04-30 00:50:02,9,0,75,Normal,2,PERFECT,0
685,2021-04-30 00:50:02,10,0,72,Normal,2,PERFECT,0
686,2021-04-30 00:50:02,12,0,65,Normal,2,PERFECT,0
687,2021-04-30 00:50:02,13,0,77,Normal,2,PERFECT,0
688,2021-04-30 00:50:02,14,0,46,Normal,2,GOOD,1
689,2021-04-30 00:50:02,16,0,0,Normal,2,DEAD,3
690,2021-04-30 00:50:02,17,0,48,Normal,2,GOOD,1
691,2021-04-30 00:50:02,18,0,47,Normal,2,GOOD,1
692,2021-04-30 00:50:02,19,0,80,Normal,2,PERFECT,0
693,2021-04-30 00:50:02,20,0,76,Normal,2,PERFECT,0
694,2021-04-30 00:50:02,21,0,77,Normal,2,PERFECT,0
695,2021-04-30 00:50:02,22,0,67,Normal,2,PERFECT,0
696,2021-04-30 00:50:02,25,0,0,Normal,2,DEAD,3
697,2021-04-30 00:50:02,26,0,88,Normal,2,PERFECT,0
698,2021-04-30 00:50:02,27,0,53,Normal,2,GOOD,1
699,2021-04-30 00:50:02,30,0,67,Normal,2,PERFECT,0
700,2021-04-30 00:50:02,31,0,42,Normal,2,GOOD,1
701,2021-04-30 00:50:02,33,0,60,Normal,2,GOOD,1
702,2021-04-30 00:50:02,35,0,47,Normal,2,GOOD,1
703,2021-04-30 00:50:02,41,0,82,Normal,2,PERFECT,0
704,2021-04-30 00:50:02,42,0,77,Normal,2,PERFECT,0
705,2021-04-30 00:50:02,43,0,81,Normal,2,PERFECT,0
706,2021-04-30 00:50:02,44,0,0,Normal,2,DEAD,3
707,2021-04-30 00:50:02,45,0,80,Normal,2,PERFECT,0
708,2021-04-30 00:50:02,48,0,80,Normal,2,PERFECT,0
709,2021-04-30 00:50:02,50,0,41,Normal,2,GOOD,1
710,2021-04-30 00:50:02,52,0,64,Normal,2,PERFECT,0
711,2021-04-30 00:50:02,53,0,47,Normal,2,GOOD,1
712,2021-04-30 00:50:02,55,0,53,Normal,2,GOOD,1
713,2021-04-30 00:50:02,56,0,66,Normal,2,PERFECT,0
714,2021-04-30 00:50:02,59,0,40,Normal,2,GOOD,1
715,2021-04-30 00:50:02,60,0,30,Normal,2,GOOD,1
716,2021-04-30 00:50:02,61,0,33,Normal,2,GOOD,1
717,2021-04-30 00:50:02,63,0,37,Normal,2,GOOD,1
718,2021-04-30 00:50:02,66,0,63,Normal,2,PERFECT,0
719,2021-04-30 00:50:02,69,0,48,Normal,2,GOOD,1
720,2021-04-30 00:50:02,71,0,36,Normal,2,GOOD,1
721,2021-04-30 00:50:02,73,0,57,Normal,2,GOOD,1
722,2021-04-30 00:50:02,74,0,75,Normal,2,PERFECT,0
723,2021-04-30 00:50:02,75,0,67,Normal,2,PERFECT,0
724,2021-04-30 00:50:02,76,0,77,Normal,2,PERFECT,0
725,2021-04-30 00:50:02,80,0,74,Normal,2,PERFECT,0
726,2021-04-30 00:50:02,82,0,78,Normal,2,PERFECT,0
727,2021-04-30 00:50:02,83,0,48,Normal,2,GOOD,1
728,2021-04-30 00:50:02,85,0,67,Normal,2,PERFECT,0
729,2021-04-30 00:50:02,86,0,86,Normal,2,PERFECT,0
730,2021-04-30 00:50:02,87,0,43,Normal,2,GOOD,1
731,2021-04-30 00:50:02,90,0,45,Normal,2,GOOD,1
732,2021-04-30 00:50:02,92,0,80,Normal,2,PERFECT,0
733,2021-04-30 00:50:02,93,0,93,Normal,2,PERFECT,0
734,2021-04-30 00:50:02,94,0,66,Normal,2,PERFECT,0
735,2021-04-30 00:50:02,95,0,45,Normal,2,GOOD,1
736,2021-04-30 00:50:02,96,0,70,Normal,2,PERFECT,0
737,2021-04-30 00:50:02,99,0,47,Normal,2,GOOD,1
738,2021-04-30 00:50:02,102,0,87,Normal,2,PERFECT,0
739,2021-04-30 00:50:02,103,0,65,Normal,2,PERFECT,0
740,2021-04-30 00:50:02,104,0,81,Normal,2,PERFECT,0
741,2021-04-30 00:50:02,106,0,80,Normal,2,PERFECT,0
